speaker,timestamp,utterance,annotation,vote,start,end,startRole,endRole,player_index,dominance,valence,arousal
Alana,01:30,So curious.,['No Strategy'],0.0,90.0,92.0,Robber,Seer,2.0,0.8150803,0.94599694,0.86154795
Mike,01:32,"We have a blocker, so chat can also not see what's going on.",['No Strategy'],0.0,92.0,96.0,Troublemaker,Troublemaker,3.0,0.4575797,0.5216289,0.4740964
Alana,01:38,Okay.,['No Strategy'],0.0,98.0,100.0,Robber,Seer,2.0,0.47367352,0.35614234,0.54318357
Mike,01:40,I'll look into that. We'll finish this off. We're wasting time right now.,['No Strategy'],0.0,100.0,103.0,Troublemaker,Troublemaker,3.0,0.6514781,0.44557264,0.64148265
Alana,01:43,Oh gosh. Okay. All right.,['No Strategy'],0.0,103.0,105.0,Robber,Seer,2.0,0.7157533,0.45978358,0.8143803
Caitlynn,01:45,It's such a fun night.,['No Strategy'],0.0,105.0,107.0,Seer,Werewolf,0.0,0.68014264,0.7713214,0.7651354
Caitlynn,01:49,I looked at the middle.,['Evidence'],0.0,109.0,111.0,Seer,Werewolf,0.0,0.66182625,0.82757473,0.70715344
Mitchell,01:51,"Cool, cool, cool. Cool. Oh my Chit isn't here. I was the drunk.",['Identity Declaration'],0.0,111.0,121.0,Werewolf,Robber,1.0,0.6040983,0.5048036,0.63863474
Mike,02:01,Villager for the drunk. We forgot to do the Chit part.,['No Strategy'],0.0,121.0,124.0,Troublemaker,Troublemaker,3.0,0.58794105,0.42236733,0.5842578
Alana,02:06,"You were the drunk. Okay, so you don't know what you are.",['Interrogation'],0.0,126.0,131.0,Robber,Seer,2.0,0.6218169,0.19096318,0.63173497
Mike,02:11,"But she looked at the center, so it's pretty good to know what-",['Accusation'],0.0,131.0,137.0,Troublemaker,Troublemaker,3.0,0.59580237,0.7636418,0.5961137
Mitchell,02:17,"I switched with this one, if that matters.",['Evidence'],0.0,137.0,140.0,Werewolf,Robber,1.0,0.63694334,0.56521744,0.6826209
Mike,02:20,You don't have to say what you saw. Just say-,['No Strategy'],0.0,140.0,143.0,Troublemaker,Troublemaker,3.0,0.57087326,0.28056043,0.5519913
Caitlynn,02:25,"Well, that's horse shit.",['Accusation'],0.0,145.0,159.0,Seer,Werewolf,0.0,0.7933106,0.77232826,0.8629243
Mike,02:42,Can you confirm that she's the seer?,['Interrogation'],0.0,162.0,164.0,Troublemaker,Troublemaker,3.0,0.7075302,0.5527319,0.7465276
Alana,02:44,I can confirm she was the seer.,['Evidence'],0.0,164.0,167.0,Robber,Seer,2.0,0.53864175,0.5574721,0.5231259
Mike,02:48,"Now, they could be working together.",['Accusation'],0.0,168.0,170.0,Troublemaker,Troublemaker,3.0,0.62615275,0.48476756,0.61827034
Mike,02:50,Because you're very adamant about that.,['Accusation'],0.0,170.0,172.0,Troublemaker,Troublemaker,3.0,0.71172345,0.64017606,0.7511473
Caitlynn,02:52,Mitchell's always very adamant. You guys were adamant about the last game too.,['Defense'],0.0,172.0,175.0,Seer,Werewolf,0.0,0.7697346,0.4808845,0.86478317
Mike,02:58,But it's the information. They could both be wolves.,['Accusation'],0.0,178.0,180.0,Troublemaker,Troublemaker,3.0,0.6827532,0.6676923,0.7397998
Mitchell,03:00,I don't know why she's... She's either wrong or she's lying and I don't get why she would lie in this situation. Unless she's a werewolf and she's trying to throw me under the bus.,['Accusation'],0.0,180.0,187.0,Werewolf,Robber,1.0,0.7078716,0.21834241,0.724074
Mike,03:07,Does this change anything? I did switch you with somebody.,['Interrogation'],0.0,187.0,190.0,Troublemaker,Troublemaker,3.0,0.7073942,0.32015622,0.7570783
Alana,03:12,"That's really interesting, really?",['Interrogation'],0.0,192.0,194.0,Robber,Seer,2.0,0.7108055,0.49834555,0.7022224
Caitlynn,03:14,I can't confirm either of those. I can confirm that-,['No Strategy'],0.0,194.0,197.0,Seer,Werewolf,0.0,0.63842463,0.4201495,0.68813485
Caitlynn,03:17,... that's what I saw.,['No Strategy'],0.0,197.0,199.0,Seer,Werewolf,0.0,0.5632278,0.32429886,0.5694357
Mike,03:24,"But drunk goes after me, so if he was the drunk...",['No Strategy'],0.0,204.0,208.0,Troublemaker,Troublemaker,3.0,0.6502158,0.24325836,0.6355349
Caitlynn,03:28,"Even if that's what that was, he's still the werewolf, because that's definitely what was there.",['Accusation'],0.0,208.0,214.0,Seer,Werewolf,0.0,0.69943726,0.2647078,0.74707943
Mitchell,03:34,She's throwing me under the bus and I can't defend myself.,"['Accusation', 'Defense']",0.0,214.0,216.0,Werewolf,Robber,1.0,0.8476472,0.42220828,0.8882749
Caitlynn,03:36,That's horse shit. Because I'm betting that's what that was.,['Accusation'],0.0,216.0,220.0,Seer,Werewolf,0.0,0.71995807,0.68912244,0.76312816
Mike,03:40,I switched you two?,['Interrogation'],0.0,220.0,222.0,Troublemaker,Troublemaker,3.0,0.6963035,0.43706906,0.689416
Alana,03:42,"Okay, so-",['No Strategy'],0.0,222.0,224.0,Robber,Seer,2.0,0.57931286,0.55214083,0.63695693
Mitchell,03:44,"Well then. If I was a werewolf, you're a werewolf. I have no idea what I was because I was a drunk.","['Identity Declaration', 'Accusation']",0.0,224.0,228.0,Werewolf,Robber,1.0,0.7070302,0.4948048,0.7805375
Mitchell,03:49,I have no idea what I ended up being.,['Defense'],0.0,229.0,231.0,Werewolf,Robber,1.0,0.5752563,0.38121206,0.62022555
Mike,03:52,"Well no, if I switched them, the drunk goes after, so even if you weren't, if you were actually the drunk beforehand, you're still the guaranteed bet for being a werewolf.","['Accusation', 'Evidence']",0.0,232.0,243.0,Troublemaker,Troublemaker,3.0,0.6147637,0.32648,0.62552
Mike,04:03,The guaranteed bet for werewolf. If you were actually the drunk.,['Accusation'],0.0,243.0,247.0,Troublemaker,Troublemaker,3.0,0.69757557,0.5229947,0.7239738
Mitchell,04:09,"Yeah, okay. Then I actually was a werewolf to begin with. She called me out and she was correct.",['Identity Declaration'],0.0,249.0,253.0,Werewolf,Robber,1.0,0.6288074,0.5121723,0.6674032
Alana,04:16,"Yeah, it's you. I think that's right.",['Accusation'],0.0,256.0,260.0,Robber,Seer,2.0,0.8206034,0.32464147,0.93931437
Mitchell,04:20,"She's right, I was the werewolf.",['No Strategy'],0.0,260.0,262.0,Werewolf,Robber,1.0,0.7755419,0.6583593,0.8616575
Mitchell,04:23,"I was not a drunk. I looked at this one, this one was a drunk though, which is why I took that role. So I don't know-",['Evidence'],0.0,263.0,269.0,Werewolf,Robber,1.0,0.607803,0.23157686,0.58335125
Mike,04:31,"Oh, rely on the story. Oh, we're still voting her anyways.",['No Strategy'],0.0,271.0,278.0,Troublemaker,Troublemaker,3.0,0.54297173,0.6706162,0.60572994
Justin,00:01,Oh.,['No Strategy'],1.0,1.0,3.0,Tanner,Werewolf,0.0,0.31962985,0.2829491,0.24795038
Justin,00:03,It's so quiet.,['No Strategy'],1.0,3.0,9.0,Tanner,Werewolf,0.0,0.5310039,0.58033454,0.5302702
Justin,00:09,"Thanks, Paul.",['No Strategy'],1.0,9.0,16.0,Tanner,Werewolf,0.0,0.67360854,0.49777687,0.79152393
James,00:16,"Tense is good, Paul. Good call.",['No Strategy'],2.0,16.0,20.0,Seer,Seer,1.0,0.6559279,0.72573835,0.6423759
James,00:20,We should get Alban in on this.,['No Strategy'],2.0,20.0,24.0,Seer,Seer,1.0,0.7376685,0.8469398,0.74189615
Justin,00:24,"Yeah, but that would mean that Alban would have to like leave his house.",['No Strategy'],1.0,24.0,40.0,Tanner,Werewolf,0.0,0.7307077,0.8520818,0.7595624
James,00:40,Hello.,['No Strategy'],2.0,40.0,44.0,Seer,Seer,1.0,0.6378724,0.7326524,0.71295583
Mitchell,00:44,That was so unexpected.,['No Strategy'],0.0,44.0,51.0,Troublemaker,Troublemaker,3.0,0.75345194,0.8663525,0.76638585
Paul,00:51,"Settings, bitch.",['No Strategy'],1.0,51.0,55.0,Werewolf,Tanner,2.0,0.506878,0.58316207,0.5362431
Mitchell,00:55,"Random female, on.",['No Strategy'],0.0,55.0,58.0,Troublemaker,Troublemaker,3.0,0.7268218,0.71689236,0.7298728
Justin,00:58,"He says 70% of the lines, she says 30.",['No Strategy'],1.0,58.0,60.0,Tanner,Werewolf,0.0,0.6862995,0.669515,0.71471727
Mitchell,01:00,"Oh, okay.",['No Strategy'],0.0,60.0,62.0,Troublemaker,Troublemaker,3.0,0.55560714,0.40617412,0.56315386
Mitchell,01:03,"Oh, fucking hell.",['No Strategy'],0.0,63.0,66.0,Troublemaker,Troublemaker,3.0,0.73119473,0.8465875,0.7373961
Paul,01:06,This is the troublemaker. Let me do my thing.,['No Strategy'],1.0,66.0,70.0,Werewolf,Tanner,2.0,0.7408932,0.7701545,0.7769107
Mitchell,01:11,It's all yours.,['No Strategy'],0.0,71.0,74.0,Troublemaker,Troublemaker,3.0,0.6279882,0.7442685,0.6846913
Justin,01:14,"Oh, no. We have the shape, we have to get rid of that.",['No Strategy'],1.0,74.0,78.0,Tanner,Werewolf,0.0,0.7454026,0.718031,0.74019974
Justin,01:18,I might as well open.,['No Strategy'],1.0,78.0,81.0,Tanner,Werewolf,0.0,0.6131935,0.7002816,0.62710536
Paul,01:21,Should've been specific.,['No Strategy'],1.0,81.0,91.0,Werewolf,Tanner,2.0,0.66476345,0.6748622,0.6915957
Justin,01:31,"Werewolf, troublemaker, tanner, seer.",['Accusation'],1.0,91.0,94.0,Tanner,Werewolf,0.0,0.68952656,0.44008476,0.669659
Justin,01:34,Easy.,['No Strategy'],1.0,94.0,96.0,Tanner,Werewolf,0.0,0.6260679,0.6246211,0.622166
Mitchell,01:36,Any objections?,['Interrogation'],0.0,96.0,99.0,Troublemaker,Troublemaker,3.0,0.4446453,0.34686643,0.36073488
Justin,01:39,"Yeah, I was just joking. I knew you weren't a werewolf.","['Accusation', 'Defense']",1.0,99.0,103.0,Tanner,Werewolf,0.0,0.40319848,0.30059975,0.32433498
Justin,01:43,Robber.,['Identity Declaration'],1.0,103.0,105.0,Tanner,Werewolf,0.0,0.50542194,0.46476644,0.4593168
Mitchell,01:47,"Oh, cool. This is so cool.",['Defense'],0.0,107.0,109.0,Troublemaker,Troublemaker,3.0,0.49394512,0.8136039,0.42944145
Justin,01:51,Because I was the copycat and I saw something bad in the middle.,"['Defense', 'Evidence']",1.0,111.0,115.0,Tanner,Werewolf,0.0,0.5402803,0.3633859,0.49657258
Justin,01:56,"What did I see? I mean, one of these two.","['Interrogation', 'Evidence']",1.0,116.0,119.0,Tanner,Werewolf,0.0,0.59658253,0.54389477,0.5764696
James,02:00,"One of these two, he pulls three forward.",['No Strategy'],2.0,120.0,122.0,Seer,Seer,1.0,0.6956868,0.6398335,0.6800376
James,02:03,Good point. I'm the dummy.,['Defense'],2.0,123.0,128.0,Seer,Seer,1.0,0.6411284,0.7961081,0.6474645
Justin,02:10,That I see in the middle.,['Defense'],1.0,130.0,132.0,Tanner,Werewolf,0.0,0.5004122,0.56486255,0.47419477
Mitchell,02:12,I guess look before even the werewolves do their thing.,['Accusation'],0.0,132.0,135.0,Troublemaker,Troublemaker,3.0,0.33502394,0.48701608,0.27797097
Justin,02:17,"Yeah, he could. He could.",['No Strategy'],1.0,137.0,140.0,Tanner,Werewolf,0.0,0.5424479,0.7126363,0.5609931
Paul,02:20,So you as the copycat saw a bad role?,['Interrogation'],1.0,140.0,144.0,Werewolf,Tanner,2.0,0.58438194,0.4130846,0.5717689
Justin,02:25,Because I'm trying to lie. Because we were like ...,['Defense'],1.0,145.0,150.0,Tanner,Werewolf,0.0,0.60543984,0.47508696,0.57550335
James,02:30,"Okay. Well, I looked at him and he was a tanner, so. That's how it started. Who robbed, and who troubled me?","['Interrogation', 'Defense']",2.0,150.0,157.0,Seer,Seer,1.0,0.640256,0.48061204,0.6306451
Justin,02:38,"If Paul is the robber, we can't trust a word he says.",['Accusation'],1.0,158.0,161.0,Tanner,Werewolf,0.0,0.6902181,0.36799806,0.7169476
Justin,02:42,"Because if he stole from me as a chance to try to get killed, right.",['Accusation'],1.0,162.0,165.0,Tanner,Werewolf,0.0,0.4448133,0.303922,0.37906307
James,02:46,"Let's just be honest, figure this out, and know who to kill.","['Call for Action', 'Defense']",2.0,166.0,169.0,Seer,Seer,1.0,0.65496445,0.5645914,0.65643543
Mitchell,02:49,"Like adults? We'll just ... Everyone will be honest, we won't lie.","['Call for Action', 'Defense']",0.0,169.0,175.0,Troublemaker,Troublemaker,3.0,0.5619506,0.41999024,0.5488649
Paul,02:55,"I robbed from James, and I can confirm he is the seer.","['Identity Declaration', 'Evidence']",1.0,175.0,178.0,Werewolf,Tanner,2.0,0.4100893,0.6545873,0.32815522
Justin,02:58,"Convenient, get James on your side so he won't yell at you.",['Defense'],1.0,178.0,180.0,Tanner,Werewolf,0.0,0.40059763,0.56800205,0.34481856
Mitchell,03:00,I would like 95% conviction that Paul probably just robbed from you.,"['Accusation', 'Defense']",0.0,180.0,185.0,Troublemaker,Troublemaker,3.0,0.5250141,0.47916308,0.51346433
Justin,03:05,"Yeah, I am also on that.",['No Strategy'],1.0,185.0,187.0,Tanner,Werewolf,0.0,0.532982,0.619762,0.48761302
James,03:07,But why does there need to be drama?,['Interrogation'],2.0,187.0,196.0,Seer,Seer,1.0,0.6685344,0.7999709,0.6609622
Mitchell,03:24,Yeah.,['No Strategy'],0.0,204.0,206.0,Troublemaker,Troublemaker,3.0,0.6416289,0.7636483,0.68521047
James,03:26,Does that mean you were the tanner to start?,['Interrogation'],2.0,206.0,208.0,Seer,Seer,1.0,0.599455,0.73112106,0.62386084
Justin,03:28,"No, I was the copycat. And I saw a bad card in the middle.",['No Strategy'],1.0,208.0,210.0,Tanner,Werewolf,0.0,0.51392573,0.29948187,0.5018508
James,03:34,Who did you trouble make him with?,['Interrogation'],2.0,214.0,217.0,Seer,Seer,1.0,0.54874325,0.5209865,0.55371475
James,03:39,"Everything, yeah.",['No Strategy'],2.0,219.0,221.0,Seer,Seer,1.0,0.24994591,0.27529937,0.13299382
Mitchell,03:41,So let me think of how to get an accurate answer out of you.,['Defense'],0.0,221.0,225.0,Troublemaker,Troublemaker,3.0,0.58641875,0.5873722,0.5516911
Justin,03:46,"That's why you should look in the middle, not as another player, as the seer.","['Accusation', 'Defense']",1.0,226.0,229.0,Tanner,Werewolf,0.0,0.53018713,0.5005799,0.5131677
Justin,03:50,Panicked with your like four seconds to do something?,['Interrogation'],1.0,230.0,232.0,Tanner,Werewolf,0.0,0.5460377,0.27621603,0.51207
Justin,03:53,I believe that.,['No Strategy'],1.0,233.0,237.0,Tanner,Werewolf,0.0,0.26218897,0.38335726,0.25689274
Paul,03:57,I didn't rob from Justin but I think he might actually be a werewolf.,['Evidence'],1.0,237.0,246.0,Werewolf,Tanner,2.0,0.47838628,0.31527174,0.4260553
James,04:06,"You were a tanner, I know that. What if they're werewolves?","['Accusation', 'Interrogation']",2.0,246.0,249.0,Seer,Seer,1.0,0.38283023,0.5308501,0.3028667
Paul,04:10,"If you gave them to me, I don't want to tell you this.",['Defense'],1.0,250.0,253.0,Werewolf,Tanner,2.0,0.4997288,0.6674297,0.4950254
James,04:16,"You're a tanner, what are you doing?",['Interrogation'],2.0,256.0,258.0,Seer,Seer,1.0,0.5444225,0.50725883,0.55284905
Justin,04:18,"I was a copycat, I saw a tanner or a werewolf in the center.","['Accusation', 'Evidence']",1.0,258.0,260.0,Tanner,Werewolf,0.0,0.59067976,0.71756953,0.61063355
James,04:20,Justin.,['Defense'],2.0,260.0,262.0,Seer,Seer,1.0,0.68300694,0.8115511,0.7699573
Mitchell,04:22,Is there any information? What if I just ...,['Interrogation'],0.0,262.0,266.0,Troublemaker,Troublemaker,3.0,0.5051515,0.34107402,0.54714787
Mitchell,04:28,How can we figure it out?,['Interrogation'],0.0,268.0,270.0,Troublemaker,Troublemaker,3.0,0.68935716,0.56260866,0.68305385
Justin,04:30,I think we just kill Paul.,['Call for Action'],1.0,270.0,272.0,Tanner,Werewolf,0.0,0.6192829,0.20555915,0.59180963
Paul,04:33,"Okay. k, k, k, k. Somebody here is lying and I haven't called them out yet because I know something about them.","['Accusation', 'Defense']",1.0,273.0,279.0,Werewolf,Tanner,2.0,0.7442465,0.38297346,0.7755599
Justin,04:40,"Yeah, you should. Because I have the information that I gave you, which is I was a copycat and I saw tanner or a werewolf in the center.","['Defense', 'Evidence']",1.0,280.0,287.0,Tanner,Werewolf,0.0,0.658527,0.5091278,0.63193965
James,04:47,"Not accurate, but ...",['Defense'],2.0,287.0,292.0,Seer,Seer,1.0,0.55055124,0.65935504,0.5909244
James,04:54,"Maybe, because if you have a copycat ... Oh no, I see before they robbed anyway.",['Defense'],2.0,294.0,297.0,Seer,Seer,1.0,0.56992453,0.4578088,0.6294035
Paul,04:57,"Okay, so this is very interesting. I'm not the robber.","['Defense', 'Evidence']",1.0,297.0,300.0,Werewolf,Tanner,2.0,0.7369908,0.81047136,0.77592945
Paul,05:01,The robber is in the center.,['Evidence'],1.0,301.0,303.0,Werewolf,Tanner,2.0,0.5629679,0.36067343,0.52899754
James,05:06,No.,['Defense'],2.0,306.0,311.0,Seer,Seer,1.0,0.8692521,0.71959287,0.9429359
Paul,05:11,And this is why I thought-,['No Strategy'],1.0,311.0,313.0,Werewolf,Tanner,2.0,0.64702743,0.6683808,0.7131238
James,05:13,"Oh, it's the biggest fucking lie.",['Accusation'],2.0,313.0,316.0,Seer,Seer,1.0,0.7982259,0.54899806,0.8843609
Paul,05:16,This is why I wanted to know just ... Geez. Ugh geez.,['Defense'],1.0,316.0,326.0,Werewolf,Tanner,2.0,0.8632518,0.8463006,0.92738867
Justin,05:27,Nice.,['No Strategy'],1.0,327.0,329.0,Tanner,Werewolf,0.0,0.72473586,0.583051,0.8533738
James,05:29,So he's the tanner right now. Don't kill him.,"['Call for Action', 'Evidence']",2.0,329.0,332.0,Seer,Seer,1.0,0.7989147,0.5046715,0.8733021
Mitchell,05:32,"Okay. Who do you think we should kill, Paul?","['Interrogation', 'Call for Action']",0.0,332.0,335.0,Troublemaker,Troublemaker,3.0,0.7397724,0.27582783,0.7366355
James,05:37,Not Paul if you trouble made them. Because I was the goddamn seer.,"['Identity Declaration', 'Evidence']",2.0,337.0,342.0,Seer,Seer,1.0,0.8239688,0.3565842,0.8613516
Paul,05:43,You started as a tanner? Like as a copycat?,['Interrogation'],1.0,343.0,345.0,Werewolf,Tanner,2.0,0.6467092,0.76134056,0.69505644
James,05:45,So did you actually trouble make him? Yeah?,['Interrogation'],2.0,345.0,347.0,Seer,Seer,1.0,0.7146671,0.53650224,0.7500754
James,05:47,So either you're lying-,['Accusation'],2.0,347.0,351.0,Seer,Seer,1.0,0.80512935,0.38398233,0.89835346
Paul,05:51,I think Justin robbed James and is a werewolf. Because I think Justin as the copycat saw a robber.,"['Accusation', 'Defense']",1.0,351.0,356.0,Werewolf,Tanner,2.0,0.75313795,0.5963122,0.737948
James,05:56,"No, he's lying. He's lying.","['Accusation', 'Defense']",2.0,356.0,359.0,Seer,Seer,1.0,0.7863448,0.740584,0.8769749
James,06:01,"So it's either ... But if the werewolves don't get killed, they win.",['No Strategy'],2.0,361.0,364.0,Seer,Seer,1.0,0.623809,0.30691236,0.6088696
Justin,06:05,"There might be a werewolf, I think it might be Paul but ...",['Accusation'],1.0,365.0,368.0,Tanner,Werewolf,0.0,0.6149553,0.6129887,0.6344832
Paul,06:09,"Okay, we're voting left? If I'm tanner, it doesn't matter. So vote left.","['Call for Action', 'Defense']",1.0,369.0,373.0,Werewolf,Tanner,2.0,0.6938171,0.3027488,0.71169376
James,06:13,"Okay, we'll vote left.",['Call for Action'],2.0,373.0,378.0,Seer,Seer,1.0,0.6320551,0.5490124,0.65713966
Justin,00:00,Oh.,['No Strategy'],2.0,0.0,54.0,Tanner,Seer,0.0,0.63953286,0.47730157,0.7861743
Justin,00:54,"Yay, Troublemaker.",['No Strategy'],2.0,54.0,56.0,Tanner,Seer,0.0,0.80548346,0.7884855,0.88533217
Paul,00:56,Who wants it?,['No Strategy'],0.0,56.0,59.0,Werewolf,Werewolf,2.0,0.6591728,0.6299802,0.7595508
Paul,00:59,Yep.,['No Strategy'],0.0,59.0,73.0,Werewolf,Werewolf,2.0,0.8037024,0.87670827,0.83463955
Paul,01:13,I need to-,['No Strategy'],0.0,73.0,77.0,Werewolf,Werewolf,2.0,0.5293392,0.7120544,0.5736907
Paul,01:18,"For the record, in the last game, I did make the best choice possible in case you were lying about who you trouble made. I would have won if I were still a Werewolf.",['Evidence'],0.0,78.0,84.0,Werewolf,Werewolf,2.0,0.50256187,0.5208938,0.45685244
James,01:27,Couldn't have trouble made this game because I...,['Evidence'],2.0,87.0,91.0,Troublemaker,Troublemaker,1.0,0.36562473,0.42054895,0.29942912
Paul,01:31,That's some really interesting information.,['Defense'],0.0,91.0,93.0,Werewolf,Werewolf,2.0,0.4225055,0.61404353,0.32985985
Mitchell,01:33,I asked if there was a Copycat and there was no response.,"['Defense', 'Evidence']",2.0,93.0,97.0,Seer,Tanner,3.0,0.5757685,0.64555144,0.5571299
Mitchell,01:38,I looked at two in the middle so I can verify... I know what that is.,['Evidence'],2.0,98.0,102.0,Seer,Tanner,3.0,0.7032038,0.77399343,0.69335306
